coinc_event_id	ifos	snr
1363	H1,K1,L1,V1	8.008096088680674
1364	H1,K1,L1	11.22669316104234
1365	H1,K1,L1,V1	9.579486631708562
1366	H1,K1,L1,V1	8.340745161063488
1367	H1,K1,L1,V1	8.342281754278535
1368	H1,K1,L1,V1	8.227621514081404
1369	H1,K1,L1,V1	8.792033946828161
1370	H1,K1,L1	10.26625578336296
1371	H1,K1,L1	9.343513224407534
1372	H1,K1,V1	14.49261942899983
1373	H1,K1,L1,V1	11.22046500300722
1374	H1,L1,V1	8.59302061859124
1375	H1,L1,V1	8.539644737705022
1376	H1,K1,L1,V1	9.279394149455184
1377	H1,K1,L1,V1	9.304675345468503
1378	H1,L1,V1	10.34831545585536
1379	H1,K1,L1,V1	8.14278000542823
1380	H1,K1,L1	11.04974891319415
1381	H1,K1,L1,V1	8.517881520456463
1382	H1,K1,L1,V1	8.84097412681376
1383	H1,K1,L1,V1	8.217717489651859
1384	H1,K1,L1,V1	9.950631839816836
1385	H1,K1,L1,V1	10.88375747512088
1386	H1,L1	14.69475686485149
1387	H1,L1,V1	8.786639723109019
1388	H1,K1,L1,V1	8.146001335628531
1389	K1,L1,V1	8.708148419203814
1390	H1,K1,V1	17.93567533409319
1391	H1,K1,V1	8.714728506264548
1392	H1,K1,L1,V1	11.97900642807214
1393	H1,K1,L1,V1	9.080909688326109
1394	H1,K1,L1,V1	8.206373068507572
1395	H1,K1,L1	16.37603727321542
1396	H1,K1,V1	9.851441734918943
1397	K1,L1,V1	9.047931465352963
1398	H1,K1,L1,V1	8.037446950768828
1399	K1,L1,V1	10.86193292543743
1400	H1,L1,V1	8.35664448450105
1401	H1,K1,L1	12.0712666455834
1402	H1,V1	10.39512780419902
1403	K1,L1,V1	9.257816760798899
1404	H1,K1,L1,V1	8.278147334928917
1405	K1,L1	8.602647831237711
1406	H1,K1,L1,V1	8.00280302514828
1407	H1,K1,L1	8.891093182173892
1408	H1,L1,V1	10.95726675768012
1409	H1,K1,L1,V1	8.023399802354231
1410	H1,K1,L1,V1	10.06784405444832
1411	H1,K1,L1	11.07086760594256
1412	H1,K1,L1	14.84790745638919
1413	H1,K1,L1	8.413767430365846
1414	K1,L1,V1	11.70657428732114
1415	H1,K1,L1,V1	11.34370298252067
1416	H1,V1	10.11977443835217
1417	H1,K1,L1,V1	8.057478492387798
1418	H1,V1	12.25415383455462
1419	H1,K1,L1,V1	8.404818250551134
1420	H1,K1,L1,V1	8.04011038852712
1421	H1,K1	8.259071258959827
1422	H1,K1,L1,V1	9.868276133865971
1423	H1,K1,L1,V1	9.979273183982739
1424	H1,K1	19.1123033069058
1425	K1,L1,V1	8.917546760062063
1426	H1,K1,L1	18.06603859489956
1427	H1,L1,V1	8.206032377066897
1428	H1,L1,V1	11.79016500233572
1429	K1,L1,V1	11.57480952191976
1430	H1,K1	9.531832745946033
1431	H1,K1,V1	8.160707817453737
1432	H1,K1,L1,V1	8.67678007052327
1433	H1,K1,V1	9.720479650556284
1434	H1,K1,L1,V1	8.580928806517404
1435	H1,K1,L1,V1	8.602218657388699
1436	H1,L1,V1	10.5442596639538
1437	H1,K1,L1,V1	17.53680876224589
1438	K1,L1,V1	12.08858768372018
1439	H1,K1,L1,V1	8.27152133883272
1440	H1,K1,L1,V1	11.36387641065681
1441	H1,K1,L1,V1	8.27147854260771
1442	H1,K1,L1,V1	8.235944327466369
1443	H1,L1,V1	11.5826171921784
1444	H1,K1,L1,V1	8.177727567455095
1445	H1,K1,L1,V1	13.38411285846235
1446	H1,K1,L1,V1	8.137659932783558
1447	H1,K1,L1,V1	11.99215146869959
1448	H1,K1,L1,V1	11.50394391861944
1449	H1,K1,L1	9.53471953184245
1450	K1,L1,V1	9.14897066698987
1451	H1,K1,L1	11.87833644796396
1452	H1,K1,L1,V1	8.239880172366068
1453	H1,K1,L1,V1	38.09200970703182
1454	H1,K1,L1,V1	9.228882015736264
1455	H1,K1,L1	8.546937084517667
1456	K1,V1	10.48709826402182
1457	H1,K1,L1,V1	9.410305101164537
1458	K1,L1	10.42929281888927
1459	H1,K1,L1,V1	8.086969001941787
1460	H1,K1,L1	8.946567723316114
1461	K1,V1	8.251937301221567
1462	H1,K1,V1	8.450538873561758
1463	H1,V1	8.174732885706069
1464	H1,K1,L1,V1	8.132645570807103
1465	H1,K1,L1,V1	8.683629259147887
1466	H1,K1,L1,V1	8.314264948246402
1467	H1,K1,L1,V1	13.38674847236144
1468	H1,L1	19.86394695454977
1469	K1,L1,V1	8.328802136618696
1470	K1,L1,V1	8.055468389194827
1471	H1,K1	15.71693735621694
1472	H1,L1,V1	8.91790531786622
1473	H1,K1,L1,V1	8.045081986011592
1474	H1,K1,L1,V1	8.895749134470641
1475	H1,K1,V1	8.070738184579684
1476	H1,K1,L1,V1	10.1996127634636
1477	H1,L1,V1	9.420990052518905
1478	H1,K1,L1,V1	9.365654832359567
1479	H1,V1	9.466234217022805
1480	K1,L1,V1	8.630765213069957
1481	K1,L1,V1	16.52178882266852
